comment_id,comment,intent,primary_driver,value_orientation,affect
7d3a86be6711,70%  young people want to go abroad,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ee54546bc465,Talk about mcc ni Nepal,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
cc0b712c8009,bro timi le po youtube bata dollor chapiraxau <br>Ta hami jasto middle class le garne vanekai<br>Bidesh ma kam ho,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
864b5550177e,"But Dai , बढदै गएको AI replacement KO Ni ?  <br>IT sector ta AI le takeover Garna sakxa within next 15 years ,then what ?",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
6c935cdd7d2b,Its true nepal ma job market ekdum khattam ani kati thau ko human resource department ma bhako haru ma ni skill ko kami dekhe.. fresher/no job experience bhanera vacancy kholne ani interview ma experience ko kura sodhne.. ani kina na jaos yuva yo desh bata,Anti-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
cee3662ced4f,Ta mula jasto le desh ma kei garna sakdainas bhai😡😡😡,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
7b5930010fba,10class pass vako bidesh jane soch theo tara yo video herera mero mind changevo abo bidesh ta ghumna matrai janiho,Pro-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
b0dba194d900,Kunai din google map bat nepal vanne country thiyo tyo ni dekhin 😂😂,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
0bd6b646771d,हाम्रो पाला मा हस्त लिपि थियो पासपोर्ट  पछि आको एम आर पि त नेपाली ॐ शिव,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
43d4ce7f4d5e,UK dream. Country with permanent citizens ship,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
58ef18b39473,You leave I stay. Less traffic jam,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
0a6cc37a5717,Nepal la India lai pani pani banauna man xa 1 cheez vanxu hamro. Nepal ko pani boarder line ma akatha grarw golo banauna india lai antatika tira janxa 1ota sio ghusyo vana kasto ananda auxa birami lai relax hanxa tasti hamro nadi lai boarder ko purva paschim ghumaidina pani ko dyam banauna 50 60 tala samma ko badi bolyo vana missile defence la Vanda Pani pani gardina boarder ma aarpar air mtra grako ramro ho ajib xan nepali manxa,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
d2c14de5a28f,"Exodus of viable youths abroad looking for a better prospects is not a new phenomenon and Nepal is not alone on this.  This is inevitable and getting globally a new normal.  However, our own politicians made it worse, by creating an impossible situation by imposing more restrictions to those wishing to return the country.  While China, India and many countries are welcoming their citizens back to country with an open arms we are harnessing our citizens with retributions, contempts and vengefulness. Stop this nonsense, our youths have moved with time and we have definitely moved from Lal Babu Pundit’s ere.",Pro-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
5d1b1a75f64f,नेता ले पाल्दिन्छन स्वास्नी छोरा छोरी उपचार दबाही खर्च ॐ शिव,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ef069bcbf24f,बाध्यता भहेसी लाग्नु नि पर्यो नि नेपा ल कि बिदेस रे घरा बसेर क्यार्नी हो नेता ले दिदैनन पैसा कता छ देसा रोज गार तेत्रो बिदेस रि ण तीन लाई पुग्दैन ॐ शिव,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
b65871a6f488,215 countries how?🤔,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
6bf17a4b2bbc,"Also when you mentioned a person in IT earning money in dollars; you made a very vague argument. just cos an individual works for foreign company while in Nepal, doesnt mean he is earning top dollar, they are getting grossly underpaid compared to foreign national. For example average salary of US software egr is 130-150k USD whereas in nepal its around 1-2k USD. You do the math. Foreign companies deliberately hire south asians giving them remote jobs so they can pay them SIGNIFICANTLY less than how much theyd have to pay a US citizen",Trapped/Regretful,Economic Necessity,Collectivist-Nation,Pragmatic
98436a03c658,भावनाले जीवन चल्दैन…,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ed871322b239,"तस्कर र भ्रष्ट नेता संग सातगठ छैन भने १००% विदेश, बस्नलाई परिवारको अनुह्वार हेरेर मात्र हुन्न, उनीहरूलाई पाल्नु पनि पर्यो",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
27fd28b72993,Nata passaion nata skill nata bidesh jani aath😢,Pro-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
b2e82c6e86ab,Dolar bhittarayune illegal 😢 xainna rw,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
eb1112ea8e53,Nepal tyagera bidesh nai basni haru future pani sochnu jasari madhesh bata pahadi lakhetiyeko thiyo ek din bidesh bata Nepali nalakhetiyela vanna sakinna ..,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
fa018228de68,Yo question sarkaar sanga sodhnus youwa kina bidesh tira jadai xan...? Hun ta bhrastachari harulai k Matlab youwa ya basun ya bidesh jaun,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
803c8972eb1e,Yasto lamo country ma k basnu yaha bhada magera 10 hajar pauna muskil canadama tei bhada magera 4 lakh auxa,Pro-Migration,Family Obligation,Collectivist-Nation,Pragmatic
c3ba587ad97c,Vakkar bidesh aako mah<br>Farkum farkum lagirako xah yoh video hererw tw 😪,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
858f4d88cfbb,"Jun jogi ayeni kaan chiriyeko bhayera ho, 250 years samma desh bechera khane harule sashan garepaxi 10 years ma kasari change hunxa babu😅",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
0f835df291e5,Who's cutting onion here?😭,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
4ce19feca1cc,Aba A.I. aisakyo bhai Nepal ta kangalai ho,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
00c5f6b0bcdd,27.12 minute ma  Success ko spelling galat bhayexa hai... criticize gareko haina galat bhayexa bhanera matrai bhaneko ho hai..,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
5aca63613caf,Nepal ma basne ho bhane krishi garera aafaile customer lai bechna parcha,Anti-Migration,Patriotism/Love,Individualist-Self,Pragmatic
6bf0b4888339,dai subash basnet ho hai,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
6454d86aae78,Kasto aashu nai aayo,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
1cf62e0c0fe7,जुन काम सरकारले गर्नुपर्ने हो त्यो काम यो च्यानल ले गर्देको छ।,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
dfb1d77483da,"विदेश जानेकि देशमै केहि गर्ने भन्ने सोचमा रुमलिदा रुमालिदै इञ्जिनियरिङ्ग फिल्डमा रहेर काम गरेको पनि पांच वर्ष भएछ। समस्या एकातिर छन, रहर छन, सपना छन, जिमेवारी छन ।  कहिले काँही पलाएन भैदिउकि जस्तॊ नि लाग्छ तर फेरि कुनै दिन फर्केर आयासी के गर्ने कताबाट सुरु गर्ने भन्ने लाग्छ। पुरानो हुदै गएको घरको छानोले एकदिन अबस्य रुप फेर्नेछ, ताडिएका सम्बन्ध नजिक पक्कै हुनेछन, खुसियाली पक्कै छाउनेछ, दिन पक्कै फिर्नेछ, आशा को दियो अझई बलिरहेको छ,  बस केहि समय धैर्य गर्नु है आमा- बुवा !!<br>https://www.youtube.com/watch?v=pTRgJVx5zd0",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
bb0b09308f16,Malai mero desh mero pariwar jati nai maya lagxa 🇳🇵*,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
27ade4de827f,"Ab bidesh nai jaane ho sir ..,...... Aru coment lekhn ni man xain😢",Pro-Migration,Patriotism/Love,Individualist-Self,Despairing/Sad
b4d9fd01197f,Bidesh jani,Pro-Migration,Patriotism/Love,Individualist-Self,Pragmatic
39f6767f1978,"Hamro Neta haru le desh na luteko bhaye, Nepal basnu theek hunthiyo.",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
a5ab47061a6d,Yahaaa hami Indian bhayaraw nepal ko citizenship pauna marehatyaa garyaa xam coz maya garxam yahe janemeyaa padhyaaa aahelay bachelor sedeyo  aap aayara citizenship ko absakta  parda k he paidaina,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
1c7297f9d8d3,1541 wrong chha dai 541 vako chha,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
4c32f6bfe1ae,Aru kei haina Nepalese people just want to leave this country.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
8a6fca24b409,अर्काको देशमा दोस्रो श्रेणीको नागरिक भएर हातमा बल हुँदाखेरि मात्र हो पछि फेरि आफ्नो देश फर्किनुपर्छ बुढेसकाल लाग्दाखेरि,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
2e3050fe7281,😢Nepal bachauna gaja legal garno paro,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Despairing/Sad
05f3eeae323a,जहिले सम्म हामी युरोप अमेरिका अष्ट्रेलिया जानुमा गर्व गर्छौ। नेपाल बिकाश हुदैन ।<br>नेपाल मात्र यो गरे बिकास हुन्छ।<br><br>१. सारा नेपाल भोक मरि मा जानू पर्छ ताकि  एक छाक खानाका लागि सबैले ठुलो संघर्ष गर्न परोस।<br>२. १ जना ताना साह जन्मनु पर्छ जस्ले   भ्रस्टाचारि लाई सिधै गोलि हान्न सकोस। नत्र १०० बर्ष बन्दैन नेपाल,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
9e63b3dafc55,"Prachande, Sere, oli ra samasta neta haru ek choti Rakchas ko pyaro bhaye c ani ramro neta aaye c balla yuwa basna thalchan",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
37495ea99498,I'm afraid neta haru le desh sell garxa vanera I Heard Neta haru le Kati loan leko xa Nepal on big loan ... Kasari citizen haru le tirxan ...kamako paisa ma Kati tax halxan  I guess bidesh goera paisa kamera at least family Lai paisa ta pathanu paunxa  . Uuha haru le dukha garnu napaross jasto xa ... <br>Balen sir is doing good Tara sab Jana neta haru Pani balen sir jasto vako vaye we could be in top country 😞 but sadly chor neta haru xan corruption alwz 😢<br>Sad truth of my country 😭<br>I don't see my future ahead ... Loksewa ma nam nisera Pani k garne hjr interview ma ta sidai kina aako tapai re Ani kina yo luga lagako abo tapai januss vanxa ... 😢<br>So sad truth 😭,Pro-Migration,Family Obligation,Individualist-Self,Angry/Frustrated
f06f04146123,Sure Mission 2084,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
c71978f2413b,"who will stay when your 4 yr bachelor takes 6 years to complete .also who will stay when u cant even earn to fulfill your physical needs with the salary you earn after spending  lacs of rupees , time and effort just to take that certificate. and to those who are illiterate and unskilled , the work u will get is worst to think of with a penny salary and the inflation rate of our country's  economy is higher than Mt.everest height.  just because of worst politicians and bad governance every little new born and the whole generations has faced the worst of all till now and you still want to stay here? and think that those who went are there for to fulfill materialistic things? thanks to all those dirty mind games of all politicians and those persons who take benefit from these things nepal is getting nowhere from now..",Anti-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
78ba3c909adc,Yo data nai galat cha  double nai bidesiyako cha,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ad9f91d3cf2a,Nepali nai na rahe Nepal rahanna bhanne kura bujhau<br>Bidesh jaau tarw yadi jaanai parne badhyata xa bhane trpheri farkau hamro desh aafno desh aafno janm bhumi jasto bhaye pyaro yahi nai xa,Trapped/Regretful,Patriotism/Love,Collectivist-Nation,Pragmatic
1606dc6679d1,Maleysia ko pani jodana vai ak vak aadha nepalko gayeko xan yar,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
4c34a5156968,Shame on Nepalese government,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
ae7074d9c27c,I m gonna leave anyway,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
9fa7130fb765,naa baap badaaa naa vaiyyyaaa sabse bada rupaiyyaaaaaa...........,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
e2267d4af518,Yedi arko janma vayo vaney yo desh ma chai na hos,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
870caf74d90d,bideshnai janchu brother ma ta kina ki paisa chaina hami sanga kamauna percha,Pro-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
c77a7ad7c29a,anyone 2025😂😂😂😂,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
0621f8adb118,K ko 7 lakh 10 lakh vai sakyo,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
4f8a06f6d332,के  गर्य्या दाई रुवाई दिने,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
81760b81ac8c,Hamro desh ma neta nahi chor chan yrrrr,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
1027e844cf44,Yo video ma expalin gariyako xaw ids kasari aru ko content copy paste garxaw vanaraw https://youtu.be/ZZU7e7TJCtM?si=IrjwQGV0p6CPKwA_ 😅,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
61f9456a7a42,"its true nepal ko yo 3 ota pm maryo bhane desh sudhrela pm,: KP,  deuba, prachanda",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
10b64462767e,5to 10 year ma budo neta marxan ani kei Kuch hunxa ki,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
032d001941f0,"नेपाल मा केहि गर्छु भनेर १० बर्ष नेपालमा काम गरेर कम्पनी खोलेर, अनि की सिप नलागेर विदेशिएको अर्को उदाहरण मध्ये एक मा पनि",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
3c97544457c9,Kun company?,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
7d85f67b38c1,Bro le hawa bolnubhako ho napathaunu 😂​@Rohit-mt5oh,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
59bd68a1a1d6,Khatey Ko view's aun jari matra ho auna xode si Kai din ma visiting Dubai vandoi photo Halxa,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
b2d7c79549a0,अनि दुई ठुला उडाउदो अर्थतन्त्र भएको देशको बिचमा हामि छौ भने किन जान पर्योत युरोप औरिका जबकि उनिहरुका अर्थतन्त्र खस्किदै छ  तेसैले साथि अब एसिया मै बस्दा हुदैनर??😂,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
1cbb8f86137a,Overly optimistic analysis .. i can challenge every facts this documentary stated .. immature investigation .. i wish he was right though .. Jai Nepal,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
1e0a4b2fd223,Aba 5 6 barsha ma aauchu korea bata nepal na aatinu,Pro-Migration,Patriotism/Love,Individualist-Self,Pragmatic
d133c6c54e7a,Desh xadera ako matra 8 din vayo🥲,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Despairing/Sad
619ce506a74d,"Bidesh chai aba dalal haru lai pathaunu parxa Nepali janatale 😅 Janata le afno power katiko xa ajhai bujhna sakeka xainan, bhrastachari harulai vote diyera kunai euta padma pugauna sakxan vane tya bata hatauna ni sakxan rajtantra hatako jasari. Janata unite hunu paryo desh banxa, kasaile rokna sakdaina janata lai.",Pro-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
5bdf07b2d1a5,China indi concept 🤞☺️🫰,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
51a671c9a752,"Hera kta Haru views ko lagi emotional content ta halsakyau.... Duniya emotional vayera mero husband ruiraxa, bhai ruiraxa comment pani garxan Tara logical point of view esma Kei nai xaina . <br><br>Tell me one thing rahar le haina kar le gako xan... Bau aama dukhi xan... Nepal Amma ni dukhi xin etc etc..... If sab estai ho vane yo KP OLI, DEUBA, PRACHAND, jitxan kasari?? Kalle vote haliraxa?? <br>Tei bau aama le haliraxan jallai Timi dukhi vaniraxau <br>Timro euta sathi le esto vano arko sathi le testo vano chhoda.... Matra neta le ghus khayera xora xori bidesh pathaka xainan.... Every government employee is corrupt every single one.... Ani k yo hawa kura garira ki esto hunxa testo hunxa... Kei ni hudaina unless and until the private businesses and their owner won't get the respect they deserve, this country will stay like this mark my words..... Ah matra fancy restaurant Haru Chi khulxan kina ki holiday ma aaka Haru le chatak dekhauna niskinu paryo ni family lera... Kina ki that dukhi aama buwa will show off their children's dollar 💰 and and during election will vote for the same party cause unko xora le ta ramro garira xa ni tyha eta ta afai jaat ko jitnu paro ni... And lastly the famous line "" BEPARI LE DESH BARBAAD PARI SAKE "" 😂 assholes",Anti-Migration,Family Obligation,Collectivist-Nation,Hopeful/Motivated
a483c3cec5cc,"lastai hawa xa maighty ghar anjko store,",Neutral/Observation,Family Obligation,Individualist-Self,Pragmatic
e20ef9b2326b,Rat race (The matrix) its everywhere .Lets hustle hard and make good income in our own country .Lets learn a high paying skill and work in time and location freedom in own country .,Neutral/Observation,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
87634b2aac7f,"3 करोड जन्ता नै IT गर्नु ??? अलि practical कुरा गर्नु पर्यो येस्तो सिमित जन्ताले IT गरेर बाकि जन्ता चै के काम गरेर भात खाने ?? कुनै बेब्साय नै गरे पनि देश मा तेति उपोभोकता नै छैन अनि business पनि दुब्छ , रिन लग्छ अनि बिदेश नगएर कस्ले तिर्दिन्छ ? बाध्यता ले जान्छन नि जन्ता बिदेश , यो भिडियो ले त सरकार ले जस्तो पो कुरा गर्दो रैछ , 17 हजार जन्ता यो बेबस्था ल्याउन मरे अब बाकि बिदेश मा मर्दै छ , यो बेबस्था फाल्नु को बिकल्प अब नेपालि जन्ता सङ्ह छैन , कि गर कि मर को अवस्था छ कुरा येत्ति हो !",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
b54f4a1fde94,Ehh bhanale rajawadi haru ko xorq xori usa canada po xan,Pro-Migration,Systemic/Political Anger,Individualist-Self,Pragmatic
b7ecbc8fbc29,Chitoi chodinchh nepal 💔abo jokohi poni sabai,Neutral/Observation,Patriotism/Love,Individualist-Self,Despairing/Sad
7cbae04ac1c5,Bidesh Janey hoina mauka paya vaney sabai Jana la permanently Nepal xaderaw Jana chahanxan. world development Bata kaa kaa pugi sakyo Nepal jabo tyo eauta kalanki deakhi chabahil Sam ma ko road 5 years maa banayuna sakdaina melamchhi ko pani  50 years maa ni KTM aayudaina Ani arko kura Huda Huda nepali Janta Qatar khadi bechney sala chor neta haru la aba hatti suda bechnu thalexa janawor tw Nepal Bata bechinxa vaney hami tw manxey  Ani kina basney tya Nepal maa Nepal maa keii garxu vaneraw basda sochda sochdai aahila UAE 🇦🇪 maa Kam gardai xu yestai ho nepali ko life jaba Sam ma chor neta haru ko pata saff hudaina Nepal Bata taba Sam ma yo silsilaa jhanai baddai janxa,Pro-Migration,Patriotism/Love,Collectivist-Nation,Angry/Frustrated
ad4650ce6b9f,Jhan confuse banayo yar,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
3dbd73e106e4,Katti dherai ads,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
15925fd042f1,"so amazingly said , well said , well truth !",Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
39df33452489,Main problem vaneko naie ecomony ho mitra ....hamro paisa kamjor vayo tei vayera manxae bahera janxan <br>Jaba samma hamro paisa baliyo hudaina taba samma bidesh jana naie parxa,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
379a96ac0cda,What is the use of staying in Nepal unless you are politician or their relatives?,Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
e68aab77f7cc,Patrakar haru lagi parnu paryo... virws lagi hoina desh ko lagi,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
da0432fdfc28,A b pant right version and right report,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
391e408de4d2,"Is Nepal on the Verge of Losing Its Youth? के नेपाल आफ्नो युवापुस्तालाई गुमाउने संघारमा छ? <a href=""https://www.youtube.com/live/UgeYdADxqs0?si=jhjcvXNh_IuRGJwU"">https://www.youtube.com/live/UgeYdADxqs0?si=jhjcvXNh_IuRGJwU</a>",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
c23aa8edbcaa,Desh bigareko neta lai dosh hoina...guu khane jhole abujh  Gen Z youth haru le garda ho...ek number jhole prasad ta Gen Z hudo raixa...yo kura maile sarkari college ma padda realize vako ho...students union ko name ma neta ko jhola bokne guu khane ko paxi hidne Gen Z nai ho country ko culprit 😡😡,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
3a9ff820bae3,सबै देश को सिस्टम दुरुपयोग को कारण हो हाम्रो देशमा ठुलो रोग छ त्यो हो २/४ जना बुढा  काम नलाग्ने नालायक उल्टो बुद्धि बोकेका नेताहरू<br>मलाई अति धेरै गुनासो छ बुढा नेताहरु प्रति केहि छैन मैले पनि अमेरिका जाने सपना बुन्दै छु😢,Pro-Migration,Systemic/Political Anger,Individualist-Self,Despairing/Sad
dc4d7d29a430,bhai DV varis ??? time chhaina hai garihal video ta US basera ni banaauna sakincha,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
084e120785cd,Nepal is just a waste of money… as an entrepreneur. <br>1st business : Restaurants ( loss)<br>2nd business: online jewellery shop (loss)<br>3rd business ( groceries) a huge loss <br>4th business: clothing ( loss) <br>Well the reason I figured out is Nepal is very expensive to do anything for middle class business men. The profit margin is very low . Now I invested 20 lakh and now I am earning 2-3 lakh a month’s. And it’s (EUROPE) worth investment.. loan panii clear profit nai profit 😂😂,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
ecb09423e099,Sad reality.,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
734f28668839,Haami sunne matrai ho hjr kehi garna sakdainau 😂 hai haami harulai haami aafnai Nepali Janata aafnai daju bahini bare kehi matlab xaina bhane IE  lutera haruko k matlab😔 huna ta ho iniharukai karan ho Tara 🙏🙏🙏🙏🙏🙏🙏,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
af580c643818,Nepal land will be bought by many industrialists in future at cheap price,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
8bfa5738ec76,Corruption will never stop in Nepal. Which is the root cause of all this problem,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
f970dba72c0b,यो भिडियो ले त अब म पनि यतै सेटल हुनु जस्तो लाग्यो।,Pro-Migration,Patriotism/Love,Individualist-Self,Hopeful/Motivated
566e12c9dc5f,"I am in Malaysia now, you have mentioned exactly the things which I had thought, Thanks ❤ for this wonderful contents,  I love you.<br><br><br>Living away from family sucks every second , bro 😢,<br>Most of the time we have to face exploitation 😢,  the thef leaders would never understand our pain, because they and their children never face it.<br><br><br>I have been doing research for many years,  And Try to understand our economic better,  along with all the other countries economic. Please Let me know if you need any information , I may add an unique aspects to them.",Trapped/Regretful,Economic Necessity,Collectivist-Family,Despairing/Sad
c2568a580f55,sir d47 visa ko barema research garerw haldinu parney vyoo hjur leaa ..ailea 3 vanda mathii ko gpa vako lea matraa d2 visa ma jana paine bhanya xa but official notice kataii pani xaina ani 2.84 xa sir mero gpa aba d47 visa ma janu vanxa mailea gardaii gareko consaldency lea ..ani aba hjur ko yo video herikana euta matra consaldency ko kuraa sunnu hunna bhanerw 3 4 wota ma bujeko harek consaldency ko kura farak xaa ..ielts pani gareko thiyee 5.5 aako xaa kina bhane xitoo bhanda xito garnu parcha bhanerw 21 days matra class gayeko thiyee 28 september samma testo keii kura thiyenw october  5 dekhii 3 gpa bhanda thoraii lea mildaina bhanerw vannu vyo consaldency ko sir lea aru consaldency laii bujda panii yaii vanxan ..ma lagayat dheraii student haru laii ekdamaiii garoo parya xa sir ..kasko biswas garne k garne keii thaxaina hjur tw content create garnu hunxa ani information haru hami students haru laii dinu hunna yo topik ma euta videoo banaii dinu paryo sir ..ma matraa hoina southkorea jane dheraiii sathyy haru laii yeslee garoo paryaa xa ..,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
ff0b880b41e8,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=182"">3:02</a> “pailaa nepali haru saudi qatar jaaney garthey bhaney aaile padhelekheko nepali australia japan jaaney garekoxan” re? fix your statement bro khaadi bhandaima anpadh manxe matra aauney haina yaha bujheu kei bolnu aghi sochera bola. ani k khaadi jaaney haru chai anpadh bhannu khojeko ho timile? <br>im extremely offended by your words. <br>i’m not an PHD scholar but im well educated and still decided to come to qatar to chase my dreams and i can proudly say that im earning way more than my friends who’s in japan australia etc etc!",Neutral/Observation,Economic Necessity,Individualist-Self,Angry/Frustrated
67d55baffa64,ma pani jadai xu 😢,Pro-Migration,Economic Necessity,Individualist-Self,Despairing/Sad
fb224e0ae515,maila private ma pada ko ho ani school lai maila paisa pay gara ko how government invest on me,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
3936db3905b9,"As long as not let the Chinese government change Nepal, Nepal will rise again!",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
5c9578a487f3,"If I take a step back, post-World War 2, both Germany and Japan&#39;s youth and the entire nation worked hard to rebuild their nation. Some such sense needs to be imbibed right at the school stage in Nepal so as to bring nation-building pride and economic contentment. It is not a very long haul, but rightly done, we can perhaps see positive results in just over a decade. Just blaming the government is an excuse. But sadly to majority of Nepali youths this sounds like poetry. Social media and peer pressure is spoiling our young minds right at the school level leaving an already jeopardized nation to darker abyss. Our boys and girls want to settle the rest of their lives in the best nations (Mostly just following the trend and FOMO). Economic reason is not universal in all migrations.<br><br>BUT BEWARE. REVERSE MIGRATION is happening. The developed host nations like Canada, US, Australia, Japan are already getting overwhelmed with migrants from poor countries. Lack of housing, rising food prices and electricity bills, racism, safety, long process for healthcare facilities and lack of jobs are just the struggles that has to be kept in mind. People from some poor countries are returning back to their nations citing above mentioned reasons. That is going to increase more. ANTI IMMIGRATION SENTIMENTS IS ON THE RISE. They are fed up of brown/black/asian skins. It’s a truth even if they don’t express. Migrant baseko area ma gora haru mostly basdainan. <br>   But at the end it is all Poetry. 😅. Des banauney kam ma ko lagcha? Kehi faida chaina. Netaharuley bananuna parney ho des. Hamro kam  ho ra? Bidesko chillo bato, aglo building, hariyo park and sea beach samjhiyepachi control nai hudaina. Jasari bhayepani gayincha hai?<br><br>Just my two cents",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
a6283f1471c8,janasankik ho ... pronounce properly ...if u cant prononuce it in different language,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
aef562f72c55,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=692"">11:32</a> laugh but reality 😢😂",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Despairing/Sad
01bfd691dce0,"Paisa bhayepani nabhayepani sabaile le desh chadchan chadchan, kina ki ahile yo sabai global trend ho. Jaha paisa dherai subidha dherai kamauchan tehi manxe daudine ho aajkal. Kim jon un jasto tanasaha dictator le matra janta lai aafno desh ma tharkayera trashh dekhayera rakhna sakcha, developed desh le kasari aafno ukasna aru kamjor desh ko ke halat garcha tyo kura sabai lai tha bhayeko awastha ho.",Pro-Migration,Systemic/Political Anger,Individualist-Self,Pragmatic
4c50d19a9611,"Sochdai bas randiko xori haru, prgati hudena TYO desh ko… kharba lagani garxa arba gojima hule paxi ghanta ko development hunxa..",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
92048da677b1,Aru malai thaha xaina marriage huna Lai sablai garo hunxa,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
