comment_id,comment,source_channel,source_file,script,language,word_count,emoji_count,route_reason,substantive_hit
1c7297f9d8d3,1541 wrong chha dai 541 vako chha,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,0,kept_default,
16c5aa16fb06,Leave Leave Leave,IDS,Regular_video_comments_Filtered,latin,english,3,0,kept_default,
4c32f6bfe1ae,Aru kei haina Nepalese people just want to leave this country.,IDS,Regular_video_comments_Filtered,latin,english,11,0,kept_default,
8a6fca24b409,अर्काको देशमा दोस्रो श्रेणीको नागरिक भएर हातमा बल हुँदाखेरि मात्र हो पछि फेरि आफ्नो देश फर्किनुपर्छ बुढेसकाल लाग्दाखेरि,IDS,Regular_video_comments_Filtered,devanagari,nepali,18,0,substantive_keyword,देश
2e3050fe7281,😢Nepal bachauna gaja legal garno paro,IDS,Regular_video_comments_Filtered,latin,english,6,1,kept_default,
05f3eeae323a,जहिले सम्म हामी युरोप अमेरिका अष्ट्रेलिया जानुमा गर्व गर्छौ। नेपाल बिकाश हुदैन ।<br>नेपाल मात्र यो गरे बिकास हुन्छ।<br><br>१. सारा नेपाल भोक मरि मा जानू पर्छ ताकि  एक छाक खानाका लागि सबैले ठुलो संघर्ष गर्न परोस।<br>२. १ जना ताना साह जन्मनु पर्छ जस्ले   भ्रस्टाचारि लाई सिधै गोलि हान्न सकोस। नत्र १०० बर्ष बन्दैन नेपाल,IDS,Regular_video_comments_Filtered,devanagari,nepali,56,0,substantive_keyword,घर
9e63b3dafc55,"Prachande, Sere, oli ra samasta neta haru ek choti Rakchas ko pyaro bhaye c ani ramro neta aaye c balla yuwa basna thalchan",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,23,0,substantive_keyword,pr
97998a254917,Timi ley taw 100% copy paste gardo raixau taw bro aru ko video 😂,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,13,1,kept_default,
37495ea99498,I'm afraid neta haru le desh sell garxa vanera I Heard Neta haru le Kati loan leko xa Nepal on big loan ... Kasari citizen haru le tirxan ...kamako paisa ma Kati tax halxan  I guess bidesh goera paisa kamera at least family Lai paisa ta pathanu paunxa  . Uuha haru le dukha garnu napaross jasto xa ... <br>Balen sir is doing good Tara sab Jana neta haru Pani balen sir jasto vako vaye we could be in top country 😞 but sadly chor neta haru xan corruption alwz 😢<br>Sad truth of my country 😭<br>I don't see my future ahead ... Loksewa ma nam nisera Pani k garne hjr interview ma ta sidai kina aako tapai re Ani kina yo luga lagako abo tapai januss vanxa ... 😢<br>So sad truth 😭,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,126,5,substantive_keyword,bidesh
f06f04146123,Sure Mission 2084,IDS,Regular_video_comments_Filtered,latin,english,3,0,kept_default,
c71978f2413b,"who will stay when your 4 yr bachelor takes 6 years to complete .also who will stay when u cant even earn to fulfill your physical needs with the salary you earn after spending  lacs of rupees , time and effort just to take that certificate. and to those who are illiterate and unskilled , the work u will get is worst to think of with a penny salary and the inflation rate of our country's  economy is higher than Mt.everest height.  just because of worst politicians and bad governance every little new born and the whole generations has faced the worst of all till now and you still want to stay here? and think that those who went are there for to fulfill materialistic things? thanks to all those dirty mind games of all politicians and those persons who take benefit from these things nepal is getting nowhere from now..",IDS,Regular_video_comments_Filtered,latin,english,151,0,substantive_keyword,salary
78ba3c909adc,Yo data nai galat cha  double nai bidesiyako cha,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,9,0,substantive_keyword,bidesi
ad9f91d3cf2a,Nepali nai na rahe Nepal rahanna bhanne kura bujhau<br>Bidesh jaau tarw yadi jaanai parne badhyata xa bhane trpheri farkau hamro desh aafno desh aafno janm bhumi jasto bhaye pyaro yahi nai xa,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,33,0,substantive_keyword,bidesh
1606dc6679d1,Maleysia ko pani jodana vai ak vak aadha nepalko gayeko xan yar,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,12,0,substantive_keyword,gaye
2fcc9268b879,अनि देशलाई बिगारेको नेताले हो की पढ्या लेख्या लोकसेवा उतिर्ण गरेका सरकारी पदमा बसेर गुणस्तर सेवाको साटो घुस र सम्पति जोड्न बसिरहेकाहरु हुन् ? शिक्षित जनताहरू नै भ्रष्टाचारी भएपछि कोस्को पो के लाग्छ र ।,IDS,Regular_video_comments_Filtered,devanagari,nepali,34,0,substantive_keyword,सरकार
4c34a5156968,Shame on Nepalese government,IDS,Regular_video_comments_Filtered,latin,english,4,0,substantive_keyword,government
ae7074d9c27c,I m gonna leave anyway,IDS,Regular_video_comments_Filtered,latin,english,5,0,kept_default,
9fa7130fb765,naa baap badaaa naa vaiyyyaaa sabse bada rupaiyyaaaaaa...........,IDS,Regular_video_comments_Filtered,latin,english,8,0,kept_default,
e326f24f0dc1,Stay in Nepal,IDS,Regular_video_comments_Filtered,latin,english,3,0,kept_default,
e2267d4af518,Yedi arko janma vayo vaney yo desh ma chai na hos,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,11,0,substantive_keyword,desh
b14d1ae0e89a,K xa ra nepal ma gari khani ?????😢,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,1,kept_default,
68aa1699286c,"Hlo from russia😎, recruited in russian military 6 months ago, Vai haru russia aau, mariyo vane mari haaliyo tara bachiyo vane 10 truck poisa ra pr pauxau.😂",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,27,2,substantive_keyword,pr
870caf74d90d,bideshnai janchu brother ma ta kina ki paisa chaina hami sanga kamauna percha,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,13,0,substantive_keyword,bidesh
c77a7ad7c29a,anyone 2025😂😂😂😂,IDS,Regular_video_comments_Filtered,latin,english,2,4,kept_default,
0621f8adb118,K ko 7 lakh 10 lakh vai sakyo,IDS,Regular_video_comments_Filtered,latin,english,8,0,kept_default,
a0c2f2ad8f11,"If you can't change the country, Change the country.",IDS,Regular_video_comments_Filtered,latin,english,10,0,kept_default,
bba0d62b9389,ukraine ma khasayeko  bomb ley romania ko sisa futo?,IDS,Regular_video_comments_Filtered,latin,english,9,0,substantive_keyword,uk
4f8a06f6d332,के  गर्य्या दाई रुवाई दिने,IDS,Regular_video_comments_Filtered,devanagari,nepali,5,0,kept_default,
81760b81ac8c,Hamro desh ma neta nahi chor chan yrrrr,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,8,0,substantive_keyword,desh
1027e844cf44,Yo video ma expalin gariyako xaw ids kasari aru ko content copy paste garxaw vanaraw https://youtu.be/ZZU7e7TJCtM?si=IrjwQGV0p6CPKwA_ 😅,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,15,1,kept_default,
61f9456a7a42,"its true nepal ko yo 3 ota pm maryo bhane desh sudhrela pm,: KP,  deuba, prachanda",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,16,0,substantive_keyword,pr
10b64462767e,5to 10 year ma budo neta marxan ani kei Kuch hunxa ki,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,12,0,substantive_keyword,neta
032d001941f0,"नेपाल मा केहि गर्छु भनेर १० बर्ष नेपालमा काम गरेर कम्पनी खोलेर, अनि की सिप नलागेर विदेशिएको अर्को उदाहरण मध्ये एक मा पनि",IDS,Regular_video_comments_Filtered,devanagari,nepali,23,0,substantive_keyword,देश
3c97544457c9,Kun company?,IDS,Regular_video_comments_Filtered,latin,english,2,0,kept_default,
7d85f67b38c1,Bro le hawa bolnubhako ho napathaunu 😂​@Rohit-mt5oh,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,1,kept_default,
59bd68a1a1d6,Khatey Ko view's aun jari matra ho auna xode si Kai din ma visiting Dubai vandoi photo Halxa,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,19,0,substantive_keyword,dubai
b2d7c79549a0,अनि दुई ठुला उडाउदो अर्थतन्त्र भएको देशको बिचमा हामि छौ भने किन जान पर्योत युरोप औरिका जबकि उनिहरुका अर्थतन्त्र खस्किदै छ  तेसैले साथि अब एसिया मै बस्दा हुदैनर??😂,IDS,Regular_video_comments_Filtered,devanagari,nepali,28,1,substantive_keyword,देश
1cbb8f86137a,Overly optimistic analysis .. i can challenge every facts this documentary stated .. immature investigation .. i wish he was right though .. Jai Nepal,IDS,Regular_video_comments_Filtered,latin,english,21,0,kept_default,
1e0a4b2fd223,Aba 5 6 barsha ma aauchu korea bata nepal na aatinu,IDS,Regular_video_comments_Filtered,latin,english,11,0,substantive_keyword,korea
d133c6c54e7a,Desh xadera ako matra 8 din vayo🥲,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,1,substantive_keyword,desh
619ce506a74d,"Bidesh chai aba dalal haru lai pathaunu parxa Nepali janatale 😅 Janata le afno power katiko xa ajhai bujhna sakeka xainan, bhrastachari harulai vote diyera kunai euta padma pugauna sakxan vane tya bata hatauna ni sakxan rajtantra hatako jasari. Janata unite hunu paryo desh banxa, kasaile rokna sakdaina janata lai.",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,49,1,substantive_keyword,bidesh
22ba571c63f4,Aba timro po doller ma payment aauchha youtube bata ani job abta aako salary le ghar bar chala hamro ta company le 20k dinchha tesle padhu ki pariwar palnu hau,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,30,0,substantive_keyword,salary
5bdf07b2d1a5,China indi concept 🤞☺️🫰,IDS,Regular_video_comments_Filtered,latin,english,3,3,substantive_keyword,china
3c1bb2bd86e5,bidesh janu nepali haru ko rahar hoena,IDS,Regular_video_comments_Filtered,latin,english,7,0,substantive_keyword,bidesh
51a671c9a752,"Hera kta Haru views ko lagi emotional content ta halsakyau.... Duniya emotional vayera mero husband ruiraxa, bhai ruiraxa comment pani garxan Tara logical point of view esma Kei nai xaina . <br><br>Tell me one thing rahar le haina kar le gako xan... Bau aama dukhi xan... Nepal Amma ni dukhi xin etc etc..... If sab estai ho vane yo KP OLI, DEUBA, PRACHAND, jitxan kasari?? Kalle vote haliraxa?? <br>Tei bau aama le haliraxan jallai Timi dukhi vaniraxau <br>Timro euta sathi le esto vano arko sathi le testo vano chhoda.... Matra neta le ghus khayera xora xori bidesh pathaka xainan.... Every government employee is corrupt every single one.... Ani k yo hawa kura garira ki esto hunxa testo hunxa... Kei ni hudaina unless and until the private businesses and their owner won't get the respect they deserve, this country will stay like this mark my words..... Ah matra fancy restaurant Haru Chi khulxan kina ki holiday ma aaka Haru le chatak dekhauna niskinu paryo ni family lera... Kina ki that dukhi aama buwa will show off their children's dollar 💰 and and during election will vote for the same party cause unko xora le ta ramro garira xa ni tyha eta ta afai jaat ko jitnu paro ni... And lastly the famous line "" BEPARI LE DESH BARBAAD PARI SAKE "" 😂 assholes",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,219,2,substantive_keyword,bidesh
5c64724ab788,देशै बेच्ने पो हो कि 😅😂😂😂😢😢😢😢😢😢😢😢😢,IDS,Regular_video_comments_Filtered,devanagari,nepali,5,13,substantive_keyword,देश
a483c3cec5cc,"lastai hawa xa maighty ghar anjko store,",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,0,substantive_keyword,ghar
1d8f4b89eb3d,At the end of the day you should do what your parents tell you to do cus it's their lives not yours💀<br><br><br><br><br><br><br><br><br><br>lol,IDS,Regular_video_comments_Filtered,latin,english,24,1,substantive_keyword,parents
e20ef9b2326b,Rat race (The matrix) its everywhere .Lets hustle hard and make good income in our own country .Lets learn a high paying skill and work in time and location freedom in own country .,IDS,Regular_video_comments_Filtered,latin,english,33,0,substantive_keyword,work
87634b2aac7f,"3 करोड जन्ता नै IT गर्नु ??? अलि practical कुरा गर्नु पर्यो येस्तो सिमित जन्ताले IT गरेर बाकि जन्ता चै के काम गरेर भात खाने ?? कुनै बेब्साय नै गरे पनि देश मा तेति उपोभोकता नै छैन अनि business पनि दुब्छ , रिन लग्छ अनि बिदेश नगएर कस्ले तिर्दिन्छ ? बाध्यता ले जान्छन नि जन्ता बिदेश , यो भिडियो ले त सरकार ले जस्तो पो कुरा गर्दो रैछ , 17 हजार जन्ता यो बेबस्था ल्याउन मरे अब बाकि बिदेश मा मर्दै छ , यो बेबस्था फाल्नु को बिकल्प अब नेपालि जन्ता सङ्ह छैन , कि गर कि मर को अवस्था छ कुरा येत्ति हो !",IDS,Regular_video_comments_Filtered,code_mixed,nepali_english,96,0,substantive_keyword,सरकार
b54f4a1fde94,Ehh bhanale rajawadi haru ko xorq xori usa canada po xan,IDS,Regular_video_comments_Filtered,latin,english,11,0,substantive_keyword,usa
b7ecbc8fbc29,Chitoi chodinchh nepal 💔abo jokohi poni sabai,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,1,kept_default,
7cbae04ac1c5,Bidesh Janey hoina mauka paya vaney sabai Jana la permanently Nepal xaderaw Jana chahanxan. world development Bata kaa kaa pugi sakyo Nepal jabo tyo eauta kalanki deakhi chabahil Sam ma ko road 5 years maa banayuna sakdaina melamchhi ko pani  50 years maa ni KTM aayudaina Ani arko kura Huda Huda nepali Janta Qatar khadi bechney sala chor neta haru la aba hatti suda bechnu thalexa janawor tw Nepal Bata bechinxa vaney hami tw manxey  Ani kina basney tya Nepal maa Nepal maa keii garxu vaneraw basda sochda sochdai aahila UAE 🇦🇪 maa Kam gardai xu yestai ho nepali ko life jaba Sam ma chor neta haru ko pata saff hudaina Nepal Bata taba Sam ma yo silsilaa jhanai baddai janxa,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,120,2,substantive_keyword,bidesh
ad4650ce6b9f,Jhan confuse banayo yar,IDS,Regular_video_comments_Filtered,latin,english,4,0,kept_default,
3dbd73e106e4,Katti dherai ads,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,3,0,kept_default,
8426c7c4690d,Sabai nepalile desh xadaxan ra ma nepalma raj garxu 😂😂 20:26,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,11,2,substantive_keyword,desh
15925fd042f1,"so amazingly said , well said , well truth !",Thaha Research,Thaha_Research_Filtered,latin,english,7,0,kept_default,
39df33452489,Main problem vaneko naie ecomony ho mitra ....hamro paisa kamjor vayo tei vayera manxae bahera janxan <br>Jaba samma hamro paisa baliyo hudaina taba samma bidesh jana naie parxa,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,28,0,substantive_keyword,bidesh
379a96ac0cda,What is the use of staying in Nepal unless you are politician or their relatives?,Thaha Research,Thaha_Research_Filtered,latin,english,15,0,substantive_keyword,politician
e68aab77f7cc,Patrakar haru lagi parnu paryo... virws lagi hoina desh ko lagi,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,11,0,substantive_keyword,desh
6b29e9a98a77,Jholey haru cha ta ... kamauna... sikill bhale ta samjhane ho3 ba namarunjel,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,12,0,kept_default,
e5f6589aa511,Nepali life is much for fulfilling than life abroad!,Thaha Research,Thaha_Research_Filtered,latin,english,9,0,substantive_keyword,abroad
a279ab74a1c7,A very pressing problem of Nepal that must be addressed asap!,Thaha Research,Thaha_Research_Filtered,latin,english,11,0,substantive_keyword,pr
da0432fdfc28,A b pant right version and right report,Thaha Research,Thaha_Research_Filtered,latin,english,8,0,kept_default,
391e408de4d2,"Is Nepal on the Verge of Losing Its Youth? के नेपाल आफ्नो युवापुस्तालाई गुमाउने संघारमा छ? <a href=""https://www.youtube.com/live/UgeYdADxqs0?si=jhjcvXNh_IuRGJwU"">https://www.youtube.com/live/UgeYdADxqs0?si=jhjcvXNh_IuRGJwU</a>",Thaha Research,Thaha_Research_Filtered,code_mixed,nepali_english,16,0,kept_default,
a7c64fe481e9,"To all those who are drowning in self pity in the comments:<br>Yea the corruption and politicians are bullshit but the youths are no better. Opportunities xaina bhane banau natw, learn skills through internet instead of watching reels, and do something that actually matters. It is eaay to get success in a country which has no basic facilities because let&#39;s be hobest, you don&#39;t need new innovations. Youths have the power, we are active and can protest but guess what everyone is too selfish. Bahira pani sukha xaina I have seen many of my friends suffer due to high cost of living. Only go to foreign country if you can&#39;t afford basic living here. Self pity is the biggest problem.",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,123,0,substantive_keyword,pr
c23aa8edbcaa,Desh bigareko neta lai dosh hoina...guu khane jhole abujh  Gen Z youth haru le garda ho...ek number jhole prasad ta Gen Z hudo raixa...yo kura maile sarkari college ma padda realize vako ho...students union ko name ma neta ko jhola bokne guu khane ko paxi hidne Gen Z nai ho country ko culprit 😡😡,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,57,2,substantive_keyword,pr
3a9ff820bae3,सबै देश को सिस्टम दुरुपयोग को कारण हो हाम्रो देशमा ठुलो रोग छ त्यो हो २/४ जना बुढा  काम नलाग्ने नालायक उल्टो बुद्धि बोकेका नेताहरू<br>मलाई अति धेरै गुनासो छ बुढा नेताहरु प्रति केहि छैन मैले पनि अमेरिका जाने सपना बुन्दै छु😢,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,43,1,substantive_keyword,देश
dc4d7d29a430,bhai DV varis ??? time chhaina hai garihal video ta US basera ni banaauna sakincha,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,14,0,substantive_keyword,dv
458d2214c1bd,"Nepali people&#39;s young and children are future citizens of forigen country like United kingdom, USA, Japan,India, Australia, exc,",Thaha Research,Thaha_Research_Filtered,latin,english,20,0,substantive_keyword,future
084e120785cd,Nepal is just a waste of money… as an entrepreneur. <br>1st business : Restaurants ( loss)<br>2nd business: online jewellery shop (loss)<br>3rd business ( groceries) a huge loss <br>4th business: clothing ( loss) <br>Well the reason I figured out is Nepal is very expensive to do anything for middle class business men. The profit margin is very low . Now I invested 20 lakh and now I am earning 2-3 lakh a month’s. And it’s (EUROPE) worth investment.. loan panii clear profit nai profit 😂😂,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,83,2,substantive_keyword,europe
ecb09423e099,Sad reality.,Thaha Research,Thaha_Research_Filtered,latin,english,2,0,kept_default,
496f760a28e4,sabai thok huncha tara 2085 ma hunxa naya leader auxa usle sabai thok garxa wait for the right time... hunxa,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,20,0,kept_default,
734f28668839,Haami sunne matrai ho hjr kehi garna sakdainau 😂 hai haami harulai haami aafnai Nepali Janata aafnai daju bahini bare kehi matlab xaina bhane IE  lutera haruko k matlab😔 huna ta ho iniharukai karan ho Tara 🙏🙏🙏🙏🙏🙏🙏,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,35,9,substantive_keyword,uk
759d0ec41c66,Best thing to do in Nepal is LEAVE THE COUNTRY !!!!!!!!!,Thaha Research,Thaha_Research_Filtered,latin,english,10,0,kept_default,
4969ee914b84,I know there is a lack of job opportunities and less salary but before blaming politicians just think what you guys are doing. Leaving your country and showing your nationalism in social media is never an option. Its you who build your country,Thaha Research,Thaha_Research_Filtered,latin,english,43,0,substantive_keyword,salary
6e71d4f13222,Come to europe,Thaha Research,Thaha_Research_Filtered,latin,english,3,0,substantive_keyword,europe
100e2aa533fc,Right लौरो टेकेर देश चलाउने नेता हरु लाई नहटाई नेपाल बन्दिन मर्ने बेला के नेता बन्न परेको होला,Thaha Research,Thaha_Research_Filtered,code_mixed,nepali_english,18,0,substantive_keyword,देश
af580c643818,Nepal land will be bought by many industrialists in future at cheap price,Thaha Research,Thaha_Research_Filtered,latin,english,13,0,substantive_keyword,pr
8bfa5738ec76,Corruption will never stop in Nepal. Which is the root cause of all this problem,Thaha Research,Thaha_Research_Filtered,latin,english,15,0,substantive_keyword,pr
f970dba72c0b,यो भिडियो ले त अब म पनि यतै सेटल हुनु जस्तो लाग्यो।,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,12,0,kept_default,
7c06de86f98f,Mero naam Ganesh bahadur Rajak ho mero October mahinako antim last date samma USA ko immigrant visa ma USA settlement hunxu with all my family,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,25,0,substantive_keyword,family
566e12c9dc5f,"I am in Malaysia now, you have mentioned exactly the things which I had thought, Thanks ❤ for this wonderful contents,  I love you.<br><br><br>Living away from family sucks every second , bro 😢,<br>Most of the time we have to face exploitation 😢,  the thef leaders would never understand our pain, because they and their children never face it.<br><br><br>I have been doing research for many years,  And Try to understand our economic better,  along with all the other countries economic. Please Let me know if you need any information , I may add an unique aspects to them.",Thaha Research,Thaha_Research_Filtered,latin,english,95,3,substantive_keyword,malaysia
c2568a580f55,sir d47 visa ko barema research garerw haldinu parney vyoo hjur leaa ..ailea 3 vanda mathii ko gpa vako lea matraa d2 visa ma jana paine bhanya xa but official notice kataii pani xaina ani 2.84 xa sir mero gpa aba d47 visa ma janu vanxa mailea gardaii gareko consaldency lea ..ani aba hjur ko yo video herikana euta matra consaldency ko kuraa sunnu hunna bhanerw 3 4 wota ma bujeko harek consaldency ko kura farak xaa ..ielts pani gareko thiyee 5.5 aako xaa kina bhane xitoo bhanda xito garnu parcha bhanerw 21 days matra class gayeko thiyee 28 september samma testo keii kura thiyenw october  5 dekhii 3 gpa bhanda thoraii lea mildaina bhanerw vannu vyo consaldency ko sir lea aru consaldency laii bujda panii yaii vanxan ..ma lagayat dheraii student haru laii ekdamaiii garoo parya xa sir ..kasko biswas garne k garne keii thaxaina hjur tw content create garnu hunxa ani information haru hami students haru laii dinu hunna yo topik ma euta videoo banaii dinu paryo sir ..ma matraa hoina southkorea jane dheraiii sathyy haru laii yeslee garoo paryaa xa ..,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,185,0,substantive_keyword,korea
ff0b880b41e8,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=182"">3:02</a> “pailaa nepali haru saudi qatar jaaney garthey bhaney aaile padhelekheko nepali australia japan jaaney garekoxan” re? fix your statement bro khaadi bhandaima anpadh manxe matra aauney haina yaha bujheu kei bolnu aghi sochera bola. ani k khaadi jaaney haru chai anpadh bhannu khojeko ho timile? <br>im extremely offended by your words. <br>i’m not an PHD scholar but im well educated and still decided to come to qatar to chase my dreams and i can proudly say that im earning way more than my friends who’s in japan australia etc etc!",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,94,0,substantive_keyword,pr
67d55baffa64,ma pani jadai xu 😢,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,4,1,kept_default,
c7f869e9de60,33 crore vagwan vako desh ma 33/3 =11 each  one is looked by 11 god no worries,Thaha Research,Thaha_Research_Filtered,latin,english,18,0,substantive_keyword,desh
94733b33c19d,It&#39;s a time to show such  authentic case study in the meeting time of opmcm ..,Thaha Research,Thaha_Research_Filtered,latin,english,16,0,substantive_keyword,study
194aea7974da,Today&#39;s burning issue in which Nepal government is deaf and silent.,Thaha Research,Thaha_Research_Filtered,latin,english,12,0,substantive_keyword,government
fb224e0ae515,maila private ma pada ko ho ani school lai maila paisa pay gara ko how government invest on me,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,19,0,substantive_keyword,pr
3d692a0d540f,Yo desh ma gari khane khaita batabaran banai deko yo varatiye dalali haru le kasko chai future xa yo desh ma nata teacher nata doctor scientists nata businessman nata students khai ta gari khane bato banai deko vako jati sabai desh xodi rahexa,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,43,0,substantive_keyword,future
3936db3905b9,"As long as not let the Chinese government change Nepal, Nepal will rise again!",Thaha Research,Thaha_Research_Filtered,latin,english,14,0,substantive_keyword,government
5c9578a487f3,"If I take a step back, post-World War 2, both Germany and Japan&#39;s youth and the entire nation worked hard to rebuild their nation. Some such sense needs to be imbibed right at the school stage in Nepal so as to bring nation-building pride and economic contentment. It is not a very long haul, but rightly done, we can perhaps see positive results in just over a decade. Just blaming the government is an excuse. But sadly to majority of Nepali youths this sounds like poetry. Social media and peer pressure is spoiling our young minds right at the school level leaving an already jeopardized nation to darker abyss. Our boys and girls want to settle the rest of their lives in the best nations (Mostly just following the trend and FOMO). Economic reason is not universal in all migrations.<br><br>BUT BEWARE. REVERSE MIGRATION is happening. The developed host nations like Canada, US, Australia, Japan are already getting overwhelmed with migrants from poor countries. Lack of housing, rising food prices and electricity bills, racism, safety, long process for healthcare facilities and lack of jobs are just the struggles that has to be kept in mind. People from some poor countries are returning back to their nations citing above mentioned reasons. That is going to increase more. ANTI IMMIGRATION SENTIMENTS IS ON THE RISE. They are fed up of brown/black/asian skins. It’s a truth even if they don’t express. Migrant baseko area ma gora haru mostly basdainan. <br>   But at the end it is all Poetry. 😅. Des banauney kam ma ko lagcha? Kehi faida chaina. Netaharuley bananuna parney ho des. Hamro kam  ho ra? Bidesko chillo bato, aglo building, hariyo park and sea beach samjhiyepachi control nai hudaina. Jasari bhayepani gayincha hai?<br><br>Just my two cents",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,301,1,substantive_keyword,pr
a6283f1471c8,janasankik ho ... pronounce properly ...if u cant prononuce it in different language,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,12,0,substantive_keyword,pr
aef562f72c55,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=692"">11:32</a> laugh but reality 😢😂",Thaha Research,Thaha_Research_Filtered,latin,english,5,2,kept_default,
01bfd691dce0,"Paisa bhayepani nabhayepani sabaile le desh chadchan chadchan, kina ki ahile yo sabai global trend ho. Jaha paisa dherai subidha dherai kamauchan tehi manxe daudine ho aajkal. Kim jon un jasto tanasaha dictator le matra janta lai aafno desh ma tharkayera trashh dekhayera rakhna sakcha, developed desh le kasari aafno ukasna aru kamjor desh ko ke halat garcha tyo kura sabai lai tha bhayeko awastha ho.",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,66,0,substantive_keyword,uk
4c50d19a9611,"Sochdai bas randiko xori haru, prgati hudena TYO desh ko… kharba lagani garxa arba gojima hule paxi ghanta ko development hunxa..",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,21,0,substantive_keyword,pr
92048da677b1,Aru malai thaha xaina marriage huna Lai sablai garo hunxa,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,10,0,kept_default,
de3044c6feb8,"देश विकास न भाको मुख्य कारण नेपालमा बस्ने नेपाली हरु को अनुसासन न भएर हो ,आरु को खुटा तान्ने हरु धेरै छन्, अरु  हरु लाई  हिन्सा गर्छन्",Thaha Research,Thaha_Research_Filtered,devanagari,nepali,27,0,substantive_keyword,देश
060f7e687e0d,"Income less, want more or expensive. Hard to fill wants and week security of life.",Thaha Research,Thaha_Research_Filtered,latin,english,15,0,kept_default,
d6c9286506a0,"Unfortunately, Nepal is a failing country.",Thaha Research,Thaha_Research_Filtered,latin,english,6,0,kept_default,
999ef6ab13b3,Mahabir pun lai nai herau na  k ko laaamo kura,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,10,0,kept_default,
3960d6799c9d,Bahun bokne kam banda garau Nepal banau Jay balen Jay harka,Thaha Research,Thaha_Research_Filtered,latin,english,11,0,kept_default,
4fc0e5b98140,Studying in Nepal is like wasting time and money .. sad but true,Thaha Research,Thaha_Research_Filtered,latin,english,12,0,substantive_keyword,study
83904cb18467,मलाई ९-१० वर्ष अगाडि खासै मतलब लाग्दैन थियो तर विगत २-३ वर्षमा म बाहेक मेंरो सबै साथीहरु र दाजु भाइ हरु विदेशिएको देख्दा मलाई दार लाग्न थाल्यो। परिवारमा सबैलाई हेर्ने म मात्र बाँकी छ यहाँ।,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,37,0,substantive_keyword,देश
e2043944eb95,Yopali EDV varne wala  koko hunuhunxa yeta aamta,Thaha Research,Thaha_Research_Filtered,latin,english,8,0,substantive_keyword,dv
9da3b0ef7b26,Euta video Lumbini Development Trust ko corruption ra politics ma ni banaunu paryo,Thaha Research,Thaha_Research_Filtered,latin,english,13,0,substantive_keyword,corruption
